,Identifier,Title,Subject,Date,Text,locations,tags
877,25839,"Jane Addams to Manley Ottmer Hudson, December 2, 1922","Addams, Jane, travels;Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, activities",1922-12-02 00:00:00,dec 2 1922 hotel wittebrug sgravenhag dear mr hudson program get shape lose suggest de novo peac without refer went quit remark respons societi notabl english spirit come regard scheme smooth cross find good committe work faith jane addam,"52.0704978,4.3006999",Peace;Travels
879,25809,"Anna Mary Lloyd to Wilbur Kelsey Thomas, October 24, 1922","Addams, Jane, and European relief;Europe, relief efforts in",1922-10-24 00:00:00,hullhous 800 south halst street chicago 24 octob 1922 mr wilbur k thoma 20 12th street philadelphia pa dear mr thoma enclos plea find 500 mr lucilla mason saginaw michigan sent miss addam russian relief sincer anna lloyd sign secretari miss addam,"41.8781136,-87.6297982",Relief Efforts
881,25796,"Jane Addams to Amy Woods, October 20, 1922","Addams, Jane, and Women's International League for Peace and Freedom;Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, activities",1922-10-20 00:00:00,woman intern leagu peac freedom 20 octob 1922 dear miss wood think anyth get deleg togeth hagu congress execut meet philadelphia next week perhap well undertak rais fund time prefer name use get fund howev time go matter littl thoroughli believ decemb help financ hagu congress money carri next two year rais later appeal made somewhat differ 10000 refer collect vienna congress congress took littl 9000 500 went salzburg summer school afraid littl confus entir situat eager talk european letter impli biennial congress next summer given read still go dont want delay anyth think ought done happili 26th draw near faith jane addam sign p receiv intern bulletin mention congress send one possess,"41.8781136,-87.6297982",Conferences;Finances;Peace
883,25744,"Jane Addams to Maude Slade Odell, April 4, 1922","Women's International League for Peace and Freedom, activities",1922-04-04 00:00:00,4 april 1922 dear mr odel know name either pottech rihouet certainli advantag englishspeak peopl come quit agre would better confin washington meet woman speaker unless compet realli distinguish men think make better impress way believ use appeal mr park regard woman speaker tri hard keep program fright timid group everyth possibl brilliant mass meet washington interest page 2 way think mani still neighborhood shall glad talk mr park get sure letter would achiev noth faith,"41.8781136,-87.6297982",Lectures;Peace
884,25722,"Anna Mary Lloyd to Salmon Oliver Levinson, January 4, 1923","Hull-House, donations",1923-01-04 00:00:00,hull hous 800 south halst street chicago 4 januari 1923 dear mr levinson miss addam absenc write thank gener contribut hullhous came away holiday sorri delay acknowledg sincer anna lloyd sign secretari jane addam p shall glad give miss addam messag write,"41.8716164,-87.6474573",Hull-House;Philanthropy
890,25643,"Anna Mary Lloyd to Paul Underwood Kellogg, June 15, 1922","Addams, Jane, requests from",1922-06-15 00:00:00,hullhous 800 south halst street chicago june 15th 1922 dear mr kellogg miss addam thought would interest clip daili news sincer anna lloyd sign secretari miss addam mr paul u kellogg survey 112 east 19th street new york ny,"41.8716164,-87.6474573",Requests
891,25622,"Jane Addams to Lillian D. Wald, October 12, 1922","Addams, Jane, travels;Addams, Jane, relationship with Lillian Wald;Addams, Jane, lectures",1922-10-12 00:00:00,american relief russian woman child room 1318 19 la sall street chicago dearest ladi meet phila 2627 address color school even latter date love come sat 28 john elliott plan intern settlement confer speak sunday twice new jersey summit 4 pm montclair 8 pm hope stay monday survey meet manag thank much kind invit mari chicago ala bronchiti alway jane addam hullhous chicago oct 12 1922,"41.8716164,-87.6474573",Lectures;Travels
893,25612,"Jane Addams to Anna Marcet Haldeman-Julius, July 2, 1922","Addams, Jane, travels;Addams, Jane, and family",1922-07-02 00:00:00,woman intern leagu peac freedom dear marcet must sure see child week lest back kansa come home middl septemb washington celebr tuesday juli 4 ought chicago thursday noon plan leav saturday noon juli 8 wednesday seem day come unless realli want bring child pretti hot journey short stay one case mild mump hous whole think mountain would better move page 2 louis wed charm wish might telegraph telephon decis journey chicago cedarvil day fine except tuesday 4 th plenti room hh alway devotedli jane addam hullhous chicago juli 2 1922,"41.8716164,-87.6474573",Family
895,25502,"Anna Mary Lloyd to Wilbur Kelsey Thomas, June 12, 1922","Addams, Jane, and European relief;Europe, relief efforts in",1922-06-12 00:00:00,american relief russian woman child cooper american friend servic committe room 1318 19 south la sall street chicago june 12th 1922 mr wilbur k thoma american friend servic committe 20 12th street philadelphia pa dear mr thoma enclos addit five dollar mr morri topchevski whose check ten dollar recent sent also send receipt care miss addam sincer secretari miss addam,"41.8813955,-87.6318626",Relief Efforts
896,25480,"Anna Mary Lloyd to Paul Underwood Kellogg, June 12, 1922","Addams, Jane, requests from",1922-06-12 00:00:00,hullhous 800 south halst street chicago june 12th 1922 dear mr kellogg miss addam ask send enclos meant give sincer anna lloyd sign secretari jane addam mr paul u kellogg survey 112 east 19th street new york ny,"41.8716164,-87.6474573",Requests
897,25474,"Anna Mary Lloyd to Wilbur Kelsey Thomas, June 7, 1922","Addams, Jane, and European relief;Hull-House, educational programs;Europe, relief efforts in",1922-06-07 00:00:00,hullhous 800 south halst street chicago june 7th 1922 dear mr thoma enclos check ten dollar given mr morri topchevski russian artist attend art class hullhous kindli send receipt acknowledg care miss addamss know address sincer anna lloyd sign secretari miss addam mr wilbur k thoma 20 12th street philadelphia pennsylvania,"41.8716164,-87.6474573",Relief Efforts
898,25472,"Anna Mary Lloyd to Frederick Joseph Libby, October 6, 1922","Addams, Jane, and peace movement;peace movement, activities of",1922-10-06 00:00:00,hullhous 800 south halst street chicago 6 octob 1922 mr frederick j libbi 523 seventeenth street washington dc dear mr libbi miss addam wish write hope east end month come meet nation council reduct armament possibl sincer anna lloyd sign secretari jane addam,"41.8716164,-87.6474573",Memberships;Peace
900,25470,"Jane Addams to Rosika Swimmer, October 5, 1922","antisemitism;Addams, Jane, requests to",1922-10-05 00:00:00,hullhous 800 south halst street chicago dear mde schwimmer natur much interest hapgood correspond hope go see soon talk matter cordial greet mother sister hastili jane addam oct 5 1922,"41.8716164,-87.6474573",Meetings;Requests
904,25416,"Jane Addams to Edward S. Cummings, June 6, 1922","Addams, Jane, requests from;Women's International League for Peace and Freedom, activities;peace movement, activities of",1922-06-06 00:00:00,woman intern leagu peac freedom june 6th 1922 rev edward cum world peac foundat 40 mt vernon street boston massachusett dear mr cum frl gertrud baer made favor impress everywher spoken feel could continu speak unit state influenc would valuabl write hope possibl peac foundat make arrang appar arous antagon give view new german accept even hearer first inclin seem standoffish spoke univers chicago northwestern univers youth movement germani young peopl univers trial enthusiast remaind stay chicago difficult find one would repres awaken germani better mr robinson come back fall lectur manag feakin arrang yet made regard gertrud baer hope presum upon courtesi faith,"41.8716164,-87.6474573",Lectures;Peace
910,25340,"Jane Addams to Lucia Ames Mead, August 18, 1922","Addams, Jane, and peace movement;Addams, Jane, lectures;Women's International League for Peace and Freedom, activities",1922-08-18 00:00:00,hull cove main dear mr mead wonder speak south midst summer energi devot peac fill self reproach done littl speak summer whole lazi much admir articl sent clear convinc forc glad mr mead abl write even littl page 2 miss sheepshank still miss dudley hope union democrat control unit wil one lectur octob leav sept 7 go almost directli hullhous affection greet mr mead alway devotedli jane addam aug 18 1922,"44.4122263,-68.2518074",Lectures;Peace
911,25178,"Anna Mary Lloyd to Salmon Oliver Levinson, April 18, 1922","Addams, Jane, requests from",1922-04-18 00:00:00,hullhous 800 south halst street chicago april 18th 1922 dear mr levinson miss addam ask send enclos letter tell also within last twentyfour hour three peopl ask outlawri war would grate could send three four copi sincer anna lloyd sign secretari miss addam mr salmon levinson 76 w monro street chicago,"41.8716164,-87.6474573",Peace;Requests
923,24919,"Jane Addams to Emily Greene Balch, April 12, 1922","Addams, Jane, and Women's International League for Peace and Freedom;Addams, Jane, requests from",1922-04-12 00:00:00,dear ladi one left zurich vienna report send tri use judici also postal card new kind send dozen pay love hastili j addam april 12 1922,"41.8716164,-87.6474573",Peace;Requests
926,24868,"Anna Mary Lloyd to Wilbur Kelsey, May 5, 1922","Addams, Jane, and European relief",1922-05-05 00:00:00,hullhous 800 south halst street chicago may 5th 1922 mr wilbur k thoma american friend servic committe philadelphia pa dear mr thoma enclos check came time ago owe fact miss addam town could forward could endors kindli acknowledg directli mr dowd address lombard illinoi sincer anna lloyd sign secretari miss addam,"41.8716164,-87.6474573",Relief Efforts
930,24804,"Anna Mary Lloyd to Wilbur Kelsey Thomas, April 5, 1922","Europe, relief efforts in",1922-04-05 00:00:00,hullhous 800 south halst street chicago april 5th 1922 dear mr thoma enclos check russian relief miss starr one hullhous resid kindli send receipt directli sincer anna lloyd sign secretari miss addam mr wilbur k thoma 20 12th street philadelphia pa,"41.8716164,-87.6474573",Relief Efforts
931,24795,"Jane Addams to Wilbur Kelsey Thomas, April 5, 1922","Addams, Jane, and European relief;Europe, relief efforts in",1922-04-05 00:00:00,hullhous 800 south halst street chicago april 5th 1922 dear mr thoma meet execut committe today unanim agre amalgam done nation organ rather committe essenti local least middl best grate letter inform contain anoth project develop hope mr burton abl write within day faith jane addam sign,"41.8716164,-87.6474573",Relief Efforts
933,24755,"Jane Addams to Esther Margaret Linn Hulbert, March 15, 1922","Addams, Jane, and family;Addams, Jane, travels",1922-03-15 00:00:00,oakland florida march 15 1922 dear esther comfort journey found delight travel companion seem like much fit plan easili happili dont take new orlean mr niver mari friend case page 2 see new orlean seem better nervou movement sleep well anxiou improv mari send love congratul upon charm daughter love famili alway love aunt jane addam march 15 1922,"28.5551762,-81.6280811",Family;Travels
938,24427,"Jane Addams to Anita McCormick Blaine, December 20, 1921","Addams, Jane, gratitude;Hull-House, support for",1921-12-20 00:00:00,hullhous 800 south halst street chicago dear mr blain good u year sure know grate check one thousand dollar came morn everi possibl good wish christma time alway devotedli jane addam dec 20 1921,"41.8716164,-87.6474573",Hull-House;Thanks
949,24154,"Jane Addams to Wilbur Kesley Thomas, March 5, 1922","peace movement, activities of",1922-03-05 00:00:00,american relief russian woman child room 1318 19 south la sall street chicago dear mr thoma kindli answer peopl directli written letter gone hastili jane addam march 5 1922,"41.8813955,-87.6318626",Requests
953,24106,"Anna Mary Lloyd to Wilbur Kelsey Thomas, March 3, 1922","Addams, Jane, and European relief",1922-03-03 00:00:00,hullhous 800 south halst street chicago march 3 1922 dear mr thoma miss addam ask send enclos letter money sincer anna lloyd sign secretari miss addam mr wilbur k thoma 20 12th street philadelphia pa,"41.871626,-87.647437",Relief Efforts
959,23950,"Jane Addams to Maude Slade Odell, February 23, 1922","Women's International League for Peace and Freedom, meetings;Addams, Jane, requests to",1922-02-23 00:00:00,woman intern leagu peac freedom februari twentythird 1922 dear mr odel owe washington birthday letter came late telegraph much prefer meet littl later cours come day decid upon situat regard chairman panamerican relat committe much confus owe difficulti concern miss nichol mexican committe write miss kittredg ask commun hope much soon hear miss balch hope least one french speaker secur go gertrud baer faith jane addam sign,"41.8716164,-87.6474573",Meetings;Peace
966,23838,"Jane Addams to Margaret Brackenbury Crook, December 17, 1921","Addams, Jane, requests from;Women's International League for Peace and Freedom, activities",1921-12-17 00:00:00,miss margaret crook smith colleg northampton mass may ask public use plea deni affirm statement conclus mass meet washington last sunday call upon disbeliev four power allianc march upon pan american build indic protest shall grate immedi repli sign jane addam,"41.8716164,-87.6474573",Peace;Requests
967,23835,"Jane Addams to Paul Underwood Kellogg, January 3, 1922","Addams, Jane, memberships in organizations",1922-01-03 00:00:00,dear mr kellogg send much pleasur wish hastili yr jane addam jani 3 1922,"41.8716164,-87.6474573",Memberships
972,23807,"Jane Addams to Martha Johns Dodd, February 13, 1922","Hull-House, visits to;Addams, Jane, requests from",1922-02-13 00:00:00,hullhous 800 south halst street chicago 13 februari 1922 dear mr dodd ask mr dodd time ago might save even februari 23rd u dinner hullhous meet mr manley hudson hope much abl come dinner half past six faith jane addam sign,"41.8716164,-87.6474573",Hull-House Visits;Requests
976,23764,"Jane Addams to Anna Marcet Haldman-Julius, January 3, 1922","Addams, Jane, speaking tours;Addams, Jane, and family",1922-01-03 00:00:00,jani 3 1922 hullhous 800 south halst street chicago dear marcet sorri got date mix alway meant speak topeka jan 12th ala chanc see henri cant leav chicago even 10th must freeport speak flora club saturday afternoon 14th three oclock state univers iowa vesper servic next day topeka engag squeez effort enthusiast kansan week alreadi quit full come emporium mani member famili bring accept invit governor allen topeka must short never get freeport time aw nice feb 7th away 6th 7th 8th 9th must plan someth jolli part time even visit montessori school new place page 2 suspect ladi would rather stori subject suggest howev proud grate anyth give shall also descript henri entic sure see soon certainli love dearli write letter one finger must budget make take much time love good new year wish famili great small alway devotedli jane addam sign ja leav chicago tuesday 106 pm emporium wed 115 pm leav emporium thursday 3 pm topeka friday freeport sat 14 iowa citi sunday 15,"41.8781136,-87.6297982",Family;Lectures;Travels
984,23708,"Jane Addams to Anna Marcet Haldeman-Julius, December 28, 1921","Addams, Jane, and family",1921-12-28 00:00:00,dec 28 1921 hullhous 800 south halst street chicago dear marcet dear send big check pay univers bill great sen virtu pictur nice littl trist time spite real beauti plan come regard topeka jani 14 write get hurriedli time send everi possibl good wish new year happi famili ranch alway devotedli yr aunt jane,"41.871626,-87.647437",Family;Holidays
994,23578,"Jane Addams to Rosika Schwimmer, December 2, 1921","peace movement, activities of;Addams, Jane, visits",1921-12-02 00:00:00,hullhous 800 south halst street chicago 2 decemb 1921 dear mme schwimmer mr lloyd lunch miss mari smith hous wednesday decemb 7th twelvethirti address think mr lloyd know 12 w walton place invit one two other meet nice see although think mistaken unfriendli attitud resid hullhous cordial greet mr lloyd faith jane addam sign,"41.8716164,-87.6474573",Meetings;Peace;Requests
998,23570,"Anna Mary Lloyd to Manley Ottmer Hudson, December 22, 1921","Hull-House, visits to;Addams, Jane, requests from",1921-12-22 00:00:00,hullhous 800 south halst street chicago 22 decemb 1921 dear mr hudson miss addam wish write glad come 28th decemb would like stay hullhous chicago sincer anna lloyd sign secretari miss addam mr manley hudson harvard law school cambridg massachusett,"41.871626,-87.647437",Hull-House Visits;Requests
999,23568,"Jane Addams to Salmon Oliver Levinson, December 22, 1921","Hull-House, support for",1921-12-22 00:00:00,hullhous 800 south halst street chicago dear mr levinson thank much gener check hullhous kind letter anxiou see pamphlet good wish season faith jane addam dec 22 1921,"41.871626,-87.647437",Finances;Hull-House
1000,23525,"Jane Addams to Manley Ottmer Hudson, December 2, 1921","lectures;Addams, Jane, requests from",1921-12-02 00:00:00,hullhous 800 south halst street chicago 2 decemb 1921 dear mr hudson would will divid time number singl lectur address univers chicago northwestern univers men citi club noon sever woman organ woman citi colleg club chicago woman club perhap group one two other mani group spoil regard pay univers citi club haughtili pay noth other accustom pay expens realli popular organ pay fee dont want hear leagu nation unhappili would 200 expens amount seem reason arrang know cours isnt sen fee mani lectur would will take soon hear regard feasibl arrang may proceed book date hour mr sweetser expect chicago januari make good forerunn anxiou know reaction washington confer faith jane addam sign,"41.8716164,-87.6474573",Lectures;Requests
1008,23175,"Jane Addams to Paul Underwood Kellogg, November 28, 1921","Addams, Jane, requests from;Addams, Jane, writings",1921-11-28 00:00:00,hullhous 800 south halst street chicago 28 novemb 1921 dear mr kellogg plea let know chapter decid use survey possibl kindli return unus one promis articl christian centuri one two magazin may good chanc start fresh hastili jane addam sign,"41.8716164,-87.6474573",Requests;Writings
1015,23089,"Jane Addams to Emily Greene Balch, November 10, 1921","Women's International League for Peace and Freedom, activities;Addams, Jane, and Women's International League for Peace and Freedom",1921-11-10 00:00:00,dear emili balch letter mimeograph send nation membership seem typic austrian woman would like hastili yr jane addam p hope feel better write j nov 10 1921,"41.8781136,-87.6297982",Peace
1017,23037,"Jane Addams to Survey Business Manager, October 8, 1921","Addams, Jane, and peace movement",1921-10-08 00:00:00,hullhous 800 south halst street chicago octob 8 1921 busi manag survey new york dear sir kindli give estim cost reprint ten thousand fifteen hundr copi mr florenc kelley articl woman congress vienna appear survey septemb first grate estim sent earli possibl sincer jane addam sign,"41.8716164,-87.6474573",Peace;Requests
1020,22994,"William Fisher Byron to Ann Reed Brenner, September 3, 1921","Addams, Jane, requests to",1921-09-03 00:00:00,hullhous 800 south halst street chicago septemb 3rd 1921 miss ann brenner survey new york citi dear miss brenner sorri miss addam plan return time abl compli request need assur give immedi attent upon arriv hullhous sincer william f byron sign secretari jane addam,"41.8716164,-87.6474573",Requests
1028,22810,"Jane Addams to Miklós Bánffy, August 27, 1921","Addams, Jane, requests from;Women's International League for Peace and Freedom, office and staffing",1921-08-27 00:00:00,august 27 1921 comt mikl bnffi secretari foreign affair budapest hungari dear count bnffi may ask kind offic regard teacher budapest vilma glcklich long presid hungarian branch intern board invit come headquart geneva four month absenc secretari miss balch vacat unit state time vienna congress vote creat educ committe chiefli connect organ geneva miss glcklich occupi miss glcklich fear may difficulti secur leav absenc unless special request come magistr municip author budapest grate could help u sure need tell request made good faith ulterior motiv miss hamilton alreadi return america sail septemb hope first visit meet assembl leagu nation great pleasur see hungarian deleg thank hospit mani kind faith j initi secretari,"46.43245,6.9369",Requests
1029,22803,"Jane Addams to Anna Marcet Haldeman-Julius, October 1, 1921","Addams, Jane, and family;Addams, Jane, travels",1921-10-01 00:00:00,hotel belmont forti second street park avenu new york dear marcet land yesterday rather mean journey far fog concern quit safe withal didnt indulg present time send littl dud kiddi jewelri josephin alic came budapest sort thing young wear whistl henri case need call help page 2 variou part farm scarc call present go love best wish seem long time sinc heard write line hh let know famili book alway devotedli jane addam oct 1 st 1921,"40.7519491,-73.978317",Family;Travels
1030,22762,"William Fisher Byron to Paul Underwood Kellogg, September 22, 1921","Addams, Jane, travels",1921-09-22 00:00:00,hullhous 800 south halst street chicago septemb 22nd 1921 mr paul kellogg survey 112 east 19th st new york citi dear mr kellogg miss addam land new york 28th 29th month suggest commun miss mabel kittredg regard miss addam engag new york miss kittredg secretari woman intern leagu peac freedom 125 e 37th st sincer william f byron sign secretari jane addam arriv rotterdam left sept 21,"41.8716164,-87.6474573",Travels
1031,22743,"Jane Addams to Ellen Wayles Coolidge, August 12, 1921","Addams, Jane, travels;health, illness, and disease;Addams, Jane, relationship with Mary Rozet Smith",1921-08-12 00:00:00,third intern congress execut committe intern offic geneva 6 rue du vieux collg dear miss coolidg prospect may go london mari smith much better paid visit cousin live near bristol therefor plan leav geneva switzerland sept 12 reach london sept 14 stay boat sail plymouth 21 st sept written mr barnett wise care influenti peopl speak would like see settlement peopl new organ also write warden toynbe hope pull meet page 2 cours noth matter unless come would quit fatal week sept 14 21 imposs aw sorri uncertain plan must depend present upon mari smith health hastili jane addam aug 12 1921 plea address co maison international go switzerland,"47.80949,13.05501",Health;Travels
1034,22669,"William Fisher Byron to Paul Underwood Kellogg, August 6, 1921","Addams, Jane, travels",1921-08-06 00:00:00,hullhous 800 south halst street chicago august 6th 1921 mr paul kellogg survey 112 e 19th st new york citi dear mr kellogg miss addam european address 6 rue de vieuxcolleg geneva switzerland howev travel great deal day may elaps receiv repli sincer william f byron sign secretari jane addam,"41.8716164,-87.6474573",Travels
1035,22607,"Jane Addams to Ada Lois James, May 9, 1921","Addams, Jane, gratitude;peace movement, financial support for",1921-05-09 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac may 9 1921 dear miss jame may thank gener check vienna congress assur appreci kind faith jane addam sign,"41.8716164,-87.6474573",Peace;Thanks
1036,22544,"Jane Addams to Rosika Schwimmer, July 3, 1921","Addams, Jane, and Women's International League for Peace and Freedom;Addams, Jane, requests from;Women's International League for Peace and Freedom, meetings",1921-07-03 00:00:00,woman intern leagu peac freedom internt offic geneva 6 rue du vieuxcollg congress address wien hofburg michaelertor dear mde schwimmer arriv vienna heard first time doubt regard come congress hope much health permit come shall benefit enthusiasm long experi mutual undertak organ woman like mind weltliga wont plea reconsid come get letter hurriedli alway genuin friendship sincer jane addam juli 3 1921,"47.2722521,4.9903256",Conferences;Peace
1038,22496,"Jane Addams to Anita McCormick Blaine, June 21, 1921","Addams, Jane, requests from;Hull-House, donations;Hull-House, programs",1921-06-21 00:00:00,hullhous 800 south halst street chicago june 21 1921 dear mr blain may ask contribut fresh air fund hullhous child tire mother sent countri place descript enclos go take vacat help boy girl live congest part citi also get breath countri air go take vacat would feel comfort know proxi enjoy outing utmost abil plea make check payabl hullhous associ 800 south halst street chicago faith jane addam sign secretari mr emmon blain,"41.8716164,-87.6474573",Finances;Hull-House;Requests
1044,22386,"Jane Addams to Henrietta Octavia Rowland Barnett, June 1, 1921","Addams, Jane, travels;Addams, Jane, visits",1921-06-01 00:00:00,hullhous 800 south halst street chicago june 1 1921 dearest ladi look would hurri switzerland sake mari smith health get anywher near england summer sure see humanli possibl dont know disappoint plea excus hurri note new york today sail june fourth alway affection jane addam sign,"41.8716164,-87.6474573",Health;Travels
1045,22377,"Jane Addams to Stanley Ross Linn, June 1921","Addams, Jane, travels;Addams, Jane, and family",1921-06-01 00:00:00,cart postal correspond jane see saint name cathedr rheim much damag shell hastili j adress mr stanley linn rfd 4 arlington cal usa page 2 imag 5 reim portrait de la cathdral et statu jeann darc v,"49.258329,4.031696",Family;Travels
1046,22369,"Kathleen Jennison to Henry Crittenden Morris, June 23, 1921","Addams, Jane, travels;peace movement",1921-06-23 00:00:00,hullhous 800 south halst street chicago june 23 1921 dear mr morri letter regard chicago peac societi questionnair enclos come miss addam absenc sail europ fourth june plan return earli octob file materi cordial kathleen jennison sign secretari jane addam,"41.8716164,-87.6474573",Peace;Travels
1048,22356,"Jane Addams to Stanley Ross Linn, May 26, 1921","Addams, Jane, travels;Addams, Jane, and family",1921-05-26 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac hh chicago may 26 1921 dear stanley see list back circular number old friend go europ sail june 4 probabl land franc go directli geneva gone four month sail home sept 21 hope go well myra find new babi get back love entir famili alway devot aunt jane,"41.8716164,-87.6474573",Family;Travels
1051,22285,"Jane Addams to William Isaac Hull, May 23, 1921","peace movement, activities of",1921-05-23 00:00:00,hullhous 800 south halst street chicago dear mr hull mr levinson well known lawyer pound away substitut plan leagu nation would interest see enclos warm friend senat knox somewhat respons bill hastili jane addam may 23 1921,"41.8716164,-87.6474573",Peace
1064,22092,"Jane Addams to Emily Greene Balch, May 1, 1921","Addams, Jane, financial dealings;Women's International League for Peace and Freedom, finances;Addams, Jane, travels",1921-05-01 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac dear emili balch quit collect 10 usa deleg vienna bake plan shall send frau hertzka shall bring along sum gener purpos wait hear sent one hundr dollar miss royd feed salzberg student find unexpectedli hard get money togeth purpos due think gener financi uncertainti rather unpopular caus enclos sampl letter use circular send plea advis money cabl think best hope trip balkan hope mexican japanes deleg come fine alway devotedli jane addam sign may 1st 1920 p would advis come first geneva land franc vienna go holland direct vienna perhap see someth quaker feed way much interest immigr confer plan geneva august might better await advic,"41.8781136,-87.6297982",Conferences;Finances;Peace
1072,22002,"Jane Addams to Mabel Hay Barrows Mussey, April 25, 1921","Addams, Jane, requests to",1921-04-25 00:00:00,hullhous 800 south halst street chicago dear ladi enclos sent specimen report progress alway affection jane addam april 25 1921,"41.8716164,-87.6474573",Requests
1077,21957,"Jane Addams to Dwight H. Perkins, April 19, 1921","Addams, Jane, gratitude;Hull-House, donations",1921-04-19 00:00:00,hullhous 800 south halst street chicago april 19 1921 dear mr perkin may thank gener contribut mr britton boy club band sure know much appreci hope time visit hullhous hear band best faith jane addam sign,"41.8716164,-87.6474573",Hull-House;Thanks
1082,21930,"Jane Addams to Emily Greene Balch, April 16, 1921","Women's International League for Peace and Freedom, delegates;Addams, Jane, financial dealings",1921-04-16 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac hullhous chicago usa dear ladi fine annual meet happi see miss cheever sister miss nichol two japanes woman tow two mexican one nation europ taken privileg appoint deleg larg may stand congress think right get enclos may abl use address constantinopl alway devotedli jane addam april 16 1921 page 2 p plea write shape would advis bring money e case get 10000 00 would like send hundr book one theme better use usa friend mari smith much invalid think would better stay hotel geneva could secur u room good one geneva far maison international write date soon,"41.8716164,-87.6474573",Conferences;Finances;Peace
1087,21640,"Jane Addams to Stanley Ross Linn, February 5, 1921","Addams, Jane, and family",1921-02-05 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac dear stanley thank much last letter tell thing want know found lake forest diploma drawer morn send may want inspir jane infant mind word well winter quit busi lectur european food situat love famili alway love aunt jane addam febi 5 1921,"41.8781136,-87.6297982",Family
1089,21595,"Jane Addams to Cyrus Hall McCormick, Jr., January 10, 1921","Hull-House, donations;Addams, Jane, requests from",1921-01-10 00:00:00,hullhous 800 south halst street chicago januari 10 1921 dear mr mccormick sever year kindli sent hullhous one hundr dollar month januari realiz past generos constitut claim grate felt could give u like amount year help abl keep establish activ respond mani new demand boy men neighborhood hope presum upon courtesi faith jane addam sign,"41.8716164,-87.6474573",Finances;Hull-House;Requests
1097,21537,"Kathleen Jennison to Emily Greene Balch, January 29, 1921","Women's International League for Peace and Freedom, activities",1921-01-29 00:00:00,hullhous 800 south halst street chicago januari 29 1921 dear miss balch miss addam ask send draft ten dollar translat franc miss flora raymond 201 second street washington dc miss raymond specifi five annual due intern leagu five relief work leagu cordial kathleen jennison sign secretari jane addam,"41.871626,-87.647437",Memberships;Peace
1101,21518,"Jane Addams to Anita McCormick Blaine, December 19, 1920","Hull-House, donations;Addams, Jane, gratitude",1920-12-19 00:00:00,hullhous 800 south halst street chicago dear mr blain thank much big check forgiv nag shall think heaven place bill dear friend alway devotedli jane addam dec 19 1920,"41.8716164,-87.6474573",Finances;Hull-House
1102,21510,"Jane Addams to Wilbur Kelsey Thomas, December 18, 1920","Europe, relief efforts in;Addams, Jane, and European relief",1920-12-18 00:00:00,hullhous 800 south halst street chicago dear mr thoma written writer enclos letter hope follow understand check sent ventur hope russia couldnt quit believ liter dozen enclos card suppos offic flood hastili jane addam dec 18 1920,"41.8716164,-87.6474573",Relief Efforts
1109,21470,"Jane Addams to Arthur Taylor Aldis, December 3, 1920","Hull-House, donations;Addams, Jane, requests from",1920-12-03 00:00:00,hullhous 800 south halst street chicago decemb 3 1920 dear mr aldi sever year kindli sent hullhous fifti dollar month decemb realiz past generos constitut claim grate felt could give u like amount year help abl keep establish activ respond mani new demand boy men neighborhood hope presum upon courtesi faith jane addam sign,"41.8716164,-87.6474573",Hull-House;Requests
1110,21451,"Jane Addams to Wilbur Kelsey Thomas, November 30, 1920","Europe, relief efforts in",1920-11-30 00:00:00,woman intern leagu peac freedom formerli woman intern committe perman peac dear mr thoma enclos check austrian child given mr emili dean 1818 hinman ave evanston ill glad receipt sent directli hastili jane addam nov 30 1920,"41.8781136,-87.6297982",Relief Efforts
1118,21377,"Jane Addams to Jane Addams Linn, November 25, 1920","holidays and celebrations;Addams, Jane, and family",1920-11-25 00:00:00,hullhous 800 south halst street chicago nov 25 1920 dear janey thank much nice letter go prop two new photograph place card like seem thanksgiv dinner cousin plea write often alway love aunt jane addam kiss,"41.8716164,-87.6474573",Family;Holidays
1120,21335,"Jane Addams to Cyrus Hall McCormick Jr., January 14, 1921","Hull-House, donations;Addams, Jane, gratitude",1921-01-14 00:00:00,hullhous 800 south halst street chicago januari 14 1921 dear mr mccormick may thank gener check one hundr dollar receiv morn assur appreci continu kind hullhous faith jane addam sign,"41.871626,-87.647437",Hull-House
1125,21130,"Jane Addams to Salmon Oliver Levinson. December 23, 1920","Addams, Jane, gratitude;Hull-House, donations",1920-12-23 00:00:00,hullhous 800 south halst street chicago decemb 23 1920 dear mr levinson may thank gener check one hundr dollar came mail morn assur appreci continu kind hullhous faith jane addam sign,"41.8716164,-87.6474573",Hull-House;Thanks
1127,21047,"Jane Addams to Henrietta Octavia Rowland Barnett, October 26, 1920","Addams, Jane, travels",1920-10-26 00:00:00,hullhous 800 south halst street chicago dear friend sent letter directli mr georg vincent time see immin bare possibl new york next week much joy homesick one may thank miss paterson letter send love tell alway devotedli jane addam oct 26 1920,"41.871626,-87.647437",Travels
