,Identifier,Title,Subject,Date,Text,locations,tags
2738,6558,"Jane Addams to Sarah Alice Addams Haldeman. January 23, 1914","Addams, Jane, travels;Addams, Jane, and family",1914-01-23,hullhous 800 south halst street chicago dear alic gave miss breckinridg enclos letter tell high opinion miss breed return enclos pencil memorandum clear statement case billi hard charg public child welfar rememb miss breed done best enclos letter hope satisfactori speak twice next sunday tri come monday take morn train illinoi central jani 26 train leav 8 45 arriv 1230 isnt conveni motor meet take taxi must come back tuesday morn hope page 2 find household well get lot visit alway love sister jane addam jani 23 1914,"41.8716782,-87.6474517",Family;Travels
2739,6557,"Jane Addams to Dorothy North, January 22, 1914","meetings;Addams, Jane, requests to",1914-01-22,hullhous 800 south halst street chicago januari 22 1914 dear mr north sorri engag chicago woman club afternoon februari 4th may hope come later afternoon find possibl kind ask sorri tie afternoon sincer jane addam sign mr william north chicago illinoi,"41.8716782,-87.6474517",Meetings;Requests
2743,6537,"Jane Addams to Albert Jeremiah Beveridge, April 11, 1914","Addams, Jane, requests to;apologies;Addams, Jane, travels",1914-04-11,hullhous 800 south halst street chicago april 11 1914 dear mr beveridg slightest possibl letter would induc accept invit indiana progress convent april eighteenth unfortun speak philadelphia afternoon nineteenth attend meet luncheon day well quit imposs undertak anyth connect convent preced day sincer regret circumst would gladli render assist could saw possibl arrang good wish success meet sincer jane addam sign mr albert j beveridg indianapoli indiana,"41.8716782,-87.6474517",Lectures;Requests;Travels
2745,6534,"Jane Addams to Waldo Ralph Browne, April 10, 1914","Addams, Jane, requests to;apologies",1914-04-10,hullhous 800 south halst street chicago april 10 1914 dear mr brown involv frank case atlanta feel go anoth similar situat lack interest imposs everyth quit agre said even post letter regret servic sincer jane addam sign mr waldo r brown chicago,"41.8716782,-87.6474517",Requests
2750,6514,"Jane Addams to William H. Lighty, March 28, 1914","meetings;Addams, Jane, travels",1914-03-28,hullhous 800 south halst street chicago march 28 1914 dear mr lighti leav de moin tonight gone either monday morn tuesday morn might perhap safer come monday rest week sincer jane addam sign mr william h lighti madison wisconsin,"41.8716782,-87.6474517",Travels
2753,6506,"Jane Addams to Sarah Alice Addams Haldeman, March 24, 1914","Addams, Jane, and family;Addams, Jane, writings",1914-03-24,hullhous 800 south halst street chicago dear alic send copi bill also littl articl wrote week ago hope meet requir hastili love sister jane addam march 24 1914,"41.8716782,-87.6474517",Family
2756,6498,"Jane Addams to Ida Minerva Tarbell, March 17, 1914","Addams, Jane, gratitude;Hull-House, events;press, the",1914-03-17,hullhous 800 south halst street chicago march 17 1914 dear miss tarbel pleasur hear fuller singer hullhous wish thank sincer part matter heard outlook regard letter debat think alway devotedli jane addam sign miss ida tarbel new york,"41.8716782,-87.6474517",Hull-House;Thanks
2762,6485,"Jane Addams to William H. Lighty, May 18, 1914","Addams, Jane, travels",1914-05-18,hullhous 800 south halst street chicago may 18 1914 dear mr lighti engag countri place waukegan tuesday afternoon think spend night take train madison milwauke nine fifti arriv madison twelv fifti assum late mr reber luncheon anywher believ given mr reber address suppos difficulti find hous thank much kind matter sincer jane addam sign mr w h lighti madison wisconsin,"41.8716354,-87.6474381",Travels
2763,6483,"Jane Addams to Sarah Alice Addams Haldeman, January 20, 1914","Addams, Jane, and family",1914-01-20,chicago jani 20 1914 dear alic annual truste meet week seem quit imposs get away tri come next week hope still sure keep inform dear page 2 patient shall aw disappoint see go west love household mari smith join alway love sister jane addam,"41.8716354,-87.6474381",Family;Health
2768,6433,"Jane Addams to Graham Taylor, September 21, 1913","Addams, Jane, writings",1913-09-21,hull cove main sept 21 st 1913 dear mr taylor send introductori chapter afraid satisfactori although taken great pain last minut couldnt get stenograph typewritten done sure let pay convinc pragmat scheme good idea wrote might chanc talk pittsburgh howev postpon day chicago here book faith jane addam,"44.4192455,-68.2505706",Requests;Writings
2777,6397,"Florence Wells to Henry Churchill King, November 14, 1913","Addams, Jane, speaking tours;apologies",1913-11-14,hullhous 800 south halst street chicago novemb 14 1913 dear dr king miss addam find still imposs add speak engag although sincer appreci kind courtesi renew previou invit make definit promis seem quit improb abl come oberlin winter hope time may pleasur sincer florenc well sign seci dr henri c king oberlin ohio,"41.8716354,-87.6474381",Lectures;Travels
2780,6384,"Jane Addams to Sarah Alice Addams Haldeman, April 24, 1913","Addams, Jane, travels;Addams, Jane, and family",1913-04-24,grand hotel victoria dama le april 24 1913 dear alic finish drive time safeti arriv damascu last even send postal rose grew road st paul vision warm tiberia far sea great pleasur among archaic ruin alway love sister jane addam,"33.5138501,36.295491",Family;Travels
2782,6368,"Jane Addams to [Helena S. Dudley], April 16, 1913","Addams, Jane, personal life;Addams, Jane, travels",1913-04-16,shepheard hotel cairo jerusalem dear ladi think often past week want send bit oliv garden gethseman tenderli tend franciscan hope go h h next year alway affection j april 16 1913,"31.768319,35.21371",Friends;Travels
2795,6330,"Jane Addams to Sophonisba P. Breckinridge, July 31, 1913","Addams, Jane, memberships in organizations;Addams, Jane, requests from",1913-07-31,hullhous 800 south halst street chicago juli 31 1913 dear ladi lent use name hope rashli movement wont plea keep materi school miss steven arriv hastili j initi,"41.8716354,-87.6474381",Memberships;Requests
2796,6326,"Jane Addams to Samuel McCune Lindsay, July 30, 1913","Addams, Jane, and Progressive Party;Addams, Jane, requests to;Addams, Jane, memberships in organizations",1913-07-30,hull hous 800 south halst street chicago juli 30 1913 dear dr lindsay much impress materi sent juli 25th want cours see earli possibl use feel strongli chairman committe social industri justic plea bear labor point littl firstli chairman new york order constant commun rest progress servic secondli work exactli sort thing committe ought fit carri half well even new york thirdli ought opportun bring consumm splendid work start enclos letter mr paul kellogg cut side comment matter know exactli strongli feel resign shall violent way bring think suggest mr stelzl good one plan go bar harbor august 15th could come way page 2 new york 16th would conveni day realli believ everyth need talk could wait gener meet miss kellor call late septemb earli octob trust allow express admir splendid energi abil put work progress parti alway faith jane addam sign dr samuel mccune lindsay new york ny,"41.8716354,-87.6474381",Memberships;Requests
2800,6313,"Jane Addams to Sarah Alice Haldeman, October 28, 1913","Addams, Jane, and family",1913-10-28,hullhous 800 south halst street chicago dear alic rememb interest enclos autograph send one along chanc hastili y j oct 28 1913,"41.8716354,-87.6474381",Family
2803,6286,"Jane Addams to Sophonisba P. Breckinridge, July 22, 1913","Addams, Jane, relationship with Sophonisba Breckinridge",1913-07-22,hullhous 800 south halst street chicago dear ladi wonder letter past find art alway yr j juli 22 1913,"41.8716354,-87.6474381",Friends
2804,6285,"Jane Addams to Sarah Hostetter, July 21, 1913","Addams, Jane, and family;Addams, Jane, travels",1913-07-21,hullhous 800 south halst street chicago dear cousin sarah thought constantli itali send tortoiseshel napl two hairpin best love also send two hatpin sue accept two bit wood jerusalem head two famili wish could give idea delight stimul found journey wish could see often get quit homesick mani time itali alway devotedli jane addam sign juli 21 1913,"41.8716354,-87.6474381",Family;Travels
2810,6270,"Jane Addams to Crystal Eastman Benedict, May 14, 1912","Addams, Jane, travels;conferences;Addams, Jane, lectures",1912-05-14,hullhous 800 south halst street chicago may 14 1912 dear mr benedict plan go milwauke meet mississippi valley confer glad take late afternoon train come even meet dont think howev would better stranger speak sincer jane addam sign mr crystal eastman benedict milwauke wisconsin,"41.8716782,-87.6474517",Lectures;Travels
2812,6255,"Jane Addams to Louis Joseph Keller, May 13, 1912","Addams, Jane, lectures;apologies",1912-05-13,hullhous 800 south halst street chicago may 13 1912 dear mr keller sometim visit citi purpos deliv lectur taken mani engag next month imposs add anyth present thank kind invit regret inabl accept sincer jane addam sign,"41.8716782,-87.6474517",Lectures
2818,6208,"Jane Addams to Sarah Alice Addams Haldeman, October 23, 1913","Addams, Jane, and family;Addams, Jane, relationship with Louise de Koven Bowen;prison reform",1913-10-23,columbu ohio dear alic letter sampl clip envelop came leav columbu ohio speak suffrag girl plea dont bother make index clip think month year envelop quit enough first one almost easi take clip look read index much impress abil typewrit cant rememb either page 2 awkward incid refer open club tri day mr bowen clung rather piteous suppos concern may easili appear self absorb usual make allow peopl time emot strain dont mari smith go cedarvil soon mari fri last letter sound quit anxiou pea farmer shall tri see new agent page 3 laura still waukegan leav nov 1 st quit sure want tri farm never spoken boundari matter thought better assum troubl brew go lunch gov illinoi prison commiss hurri hope keep well chang weather alway love sister jane addam oct 23 1913,"39.9611755,-82.9987942",Family
2819,6198,"Jane Addams to Dorothy North Haskins, October 18, 1913","Hull-House, residents;Addams, Jane, gratitude",1913-10-18,hullhous 800 south halst street chicago dear miss north sorri mother ill also much disappoint come back fall wont let know soon come back chicago may arrang whatev time give wish might waukegan next saturday page 2 new hous make possibl mani new thing sure know appreci done counti well halst st activ hullhous plea give affection greet mother believ alway devotedli jane addam oct 18 1913,"41.8716354,-87.6474381",Hull-House;Thanks
2820,6167,"Jane Addams to Miss Sivertson, July 11, 1913","Addams, Jane, requests from",1913-07-11,hullhous 800 south halst street chicago juli 11 1913 dear miss sivertson mr mccormick wrote yesterday ask would make appoint need tell pleasur alway respond request make shall monday morn twelv ten oclock could call time morn make appoint day conveni anticip meet much pleasur sincer jane addam sign miss sivertson chicago illinoi,"41.8716354,-87.6474381",Requests
2821,6164,"Jane Addams to Sophonisba P. Breckinridge, July 9, 1913","Addams, Jane, writing",1913-07-09,hullhous 800 south halst street chicago juli 9 1913 dear ladi written miss martin possibl may know someth hastili jane addam sign miss p breckinridg school civic,"41.8716354,-87.6474381",Requests
2825,6143,"Jane Addams to Sophonisba P. Breckinridge, October 7, 1913","Addams, Jane, requests to;Addams, Jane, requests from",1913-10-07,hullhous 800 south halst street chicago octob 7 1913 dear miss breckinridg enclos letter quit touch cours obviou one would will send money far would mind answer thought possibl would know one nearbi sincer jane addam,"41.8716354,-87.6474381",Requests
2828,6134,"Jane Addams to Grace Abbott, March 17, 1913","Addams, Jane, travels",1913-03-17,union postal universel aw sorri hear accid hope soon thing past driven mani reflect upon row subdivis mankind j miss grace abbott hullhous 800 halst st chicago ill usa page 2 imag 36 assuan street scene l l,"24.0823101,32.8877597",Health;Travels
2834,6082,"Jane Addams to Le Baron Russell Briggs, November 9, 1912","Addams, Jane, and Progressive Party;Addams, Jane, lectures;Addams, Jane, requests to",1912-11-09,hullhous 800 south halst street chicago nov 9 1912 presid l b r brigg cambridg dear mr brigg come back three week speak progress parti feel present moment never lectur could possibl make engag christma permit write later winter sincer jane addam sign,"41.8716354,-87.6474381",Lectures;Requests
2835,6075,"Jane Addams to Anna Haldeman Addams, March 16, 1913","Addams, Jane, travels;Addams, Jane, and family",1913-03-16,cataract hotel assouan march 16 1913 dear mother enclos street scene interest town old nubia reach southern part journey made larg rail avoid heat take steamer northwest tomorrow luxor cairo warn heat found weather cool delight countri absorbingli interest page 2 deck nile steamer saw full outdoor life along bank fascin way arab nubian copt other gentl courteou child gay droll hope get tri march weather without ill cant tell much wish wondrou climat air flow desert like pure ozon love mari alway love daughter jane addam,"24.0823101,32.8877597",Family;Health;Travels
2836,6072,"Lucia Osbourne Ford to Rosika Schwimmer, March 5, 1913","Addams, Jane, travels",1913-03-05,hullhous 800 south halst street chicago march 5 1913 rosika schwimmer dear madam miss addam gone egypt expect go congress budapest june sent letter may give definit answer hope may hear sincer lucia ford sign sec,"41.8716354,-87.6474381",Requests;Travels
2839,6067,"Jane Addams to Sophonisba P. Breckinridge, ca. March 9, 1913","Addams, Jane, travels",1913-03-09,union postal universel last nubia color friend still gentl kindli possibl littl gayer express dress wish could illeg yr j 52 scene et type egypt jeun bisharin miss breckinridg hullhous 800 halst st chicago ill usa page 2 imag 52 egyptian type scene bisharin boy,"30.0608249,31.2181723",Travels
2842,6051,"Jane Addams to Sarah Alice Addams Haldeman, April 10, 1913","Addams, Jane, travels;Addams, Jane, personal life;Addams, Jane, and family",1913-04-10,dear alic spite envelop pictur sent jerusalem countri beauti full flush spring jerusalem one absorbingli interest place imagin love mari smith join alway love sister jane addam jerusalem april 10 1913 p sent postal separ flower pluck garden gethseman,"31.768319,35.21371",Family;Travels
2845,6040,"Jane Addams to Sarah Alice Addams Haldeman, April 8, 1913","Addams, Jane, personal life;Addams, Jane, travels",1913-04-08,cairo egypt april 8 1913 dear alic leav tomorrow palestin rather glad get away egypt weather grow hotter syria said much cooler wonder experi great pleasur everi day put photograph midst pack tonight alway love sister j,"30.0444196,31.2357116",Family;Travels
2848,6034,"Jane Addams to Flora Gapen, May 14, 1912","Addams, Jane, travels",1912-05-14,hullhous 800 south halst street chicago may 14 1912 dear miss gapen possibl chang appleton date 25th partli engag chicago day 26th also wish away chicago longer absolut necessari imagin quit possibl get sheboygan appleton 29th arriv chicago morn may 30th understand date follow oshkosh appleton may 27th sheboygan may 28th appleton oshkosh may 29th sincer jane addam sign miss flora gapen milwauke wisconsin,"41.8716782,-87.6474517",Travels
2852,5988,"Jane Addams to Sarah Alice Addams Haldeman, February 5, 1913","Addams, Jane, travels;Progressive Party;Addams, Jane, and family",1913-02-05,hullhous 800 south halst street chicago feb 5 1913 dear alic enclos plea find 15 rockford meant send 25 direct happili save 10 mr bowen given egypt louis cours care go engag mr bowen may possibl meet u sicili first may stay budapest intern suffrag convent june yet air may find imposs get away even louis egypt never seen sicili mari smith still colorado leav today friend mr niver baltimor went littl boy develop thrombu first one leg anoth due chronic varicos vein doctor insist upon complet quiet mari page 2 detain week week look one time would oblig postpon trip think realli go sail 18th boat adriat white star line leav think rather earli tuesday morn 18th mr bowen go new york week saturday leav 15th committe meet progress parti sunday monday day session nation suffrag board speak carnegi hall even shall hope see marcet seem chanc hear even fill mari think go way baltimor take littl charl niver home leav littl later sent box clip day might go page 3 other anytim want return other direct miss ford hullhous put away hurri howev write go promis forget postal card alway affection j initi,"41.8716354,-87.6474381",Travels
2859,5892,"Jane Addams to Donald R. Richberg, January 25, 1913","Progressive Party;Addams, Jane, and Progressive Party",1913-01-25,hullhous 800 south halst street chicago jan 25 1913 dear mr richberg meet member committe upon progress servic state illinoi citi club 315 plymouth court tuesday afternoon januari 28th four oclock mr baker chairman committe town ask send notic full attend committe hope sincer jane addam sign donald r richberg esq chicago,"41.8716782,-87.6474517",Meetings
2862,5868,"Jane Addams to Theodore Roosevelt, January 20, 1913","Progressive Party;Progressive Party, and women;Addams, Jane, requests from",1913-01-20,hullhous 800 south halst street chicago jan 20 1913 dear colonel roosevelt discus regard mr longstreet repres southern state nation committe sorri say forgotten difficulti situat sent correspond miss kellor sure rememb person anxiou southern woman much disappoint could secur miss gordon feel sure miss kellor abl give full inform matter mr longstreet mr bird posit faith jane addam sign colonel theodor roosevelt new york,"41.8716782,-87.6474517",Requests
2867,5802,"Jane Addams to Sarah Alice Addams Haldeman, January 14, 1913","Addams, Jane, legal dealings;Addams, Jane, requests from;Addams, Jane, and family",1913-01-14,hullhous 800 south halst street chicago dear alic enclos plea find deed hope quit right would fine went write day two sail month aw rush alway love sister jane addam jani 14 1912,"41.8716782,-87.6474517",Family;Finances
2869,5795,"Jane Addams to Katharine Coman, January 14, 1913","Addams, Jane, travels;Progressive Party;Addams, Jane, requests from",1913-01-14,hullhous 800 south halst street chicago jan 14 1913 dear miss coman glad inde could look whole question social insur europ enclos outlin progress servic may seen chang somewhat idea peopl charg four block lower line feed inform educ depart also legisl refer bureau latter definit start dean lewi pennsylvania law school charg aw good suggest introduct english peopl egypt enorm interest meet get situat inde vex one understand page 2 let european address possibl may stay june partli intern suffrag associ budapest case would opportun see hope get better everi day affection jane addam sign miss katharin coman wellesley,"41.8716782,-87.6474517",Travels
2871,5790,"Sarah Weber Addams Young to Jane Addams, June 22, 1912","Addams, Jane, and family;travels",1912-06-22,dominion line s kensington dear aunt jane put last mail hour go send littl note prospect ten day sail seem freight boat passeng long trip dont mind much cut day side spent yesterday quebec page 2 morn went shore certainli quaint interest town climb citadel shown littl french soldier knew littl said sure discov littl french knew fifti peopl abroad mostli english canadian interest think voyag pleasant certainli enjoy everi minut far cours nicest thing come grow illeg rough sure u seasick ralph root told day start could transfer return passag american line way sail home franc hungri time eat much afraid shall larg aunt alic land interest day montreal page 3 near interest quebec improv time read american histori littl prepar next year heart full love gratitud everi young lovingli sarah june 22,"40.740591565653,-33.076164722443",Family;Travels
2872,5786,"Jane Addams to Elizabeth Cooper, July 8, 1912","Addams, Jane, travels;Addams, Jane, personal life",1912-07-08,hullhous 800 south halst street chicago juli 8 1912 dear miss cooper plan present take boston next winter make definit engag present movement depend upon plan friend ill possibl may go abroad winter may keep letter howev write find possibl come much appreci courteou invit sincer jane addam sign miss elizabeth cooper skaneatel lake new york,"41.8716782,-87.6474517",Friends;Travels
2873,5756,"Jane Addams to Paul Underwood Kellogg, January 7, 1913","Addams, Jane, requests to",1913-01-07,hullhous 800 south halst street chicago dear mr kellogg glad sign enclos n thursday morn sat afternoon week drop sign hastili jane addam juli 7 1913,"41.8716354,-87.6474381",Meetings;Requests
2875,5750,"Jane Addams to Katharine Coman, January 4, 1913","Addams, Jane, and Progressive Party;employment;Addams, Jane, requests to;travels",1913-01-04,hullhous 800 south halst street chicago jan 4 1913 dear miss coman think quit fine give time progress parti go new york next week ninth tenth hope first organ begun think thing finer will work committe may write immedi upon return plan matur think wont run chanc book sent steamer least possibl may get away owe complic miss smith famili delight new work sent hullhous pack safe steamer trunk expect sail 18th februari hope much page 2 feel better much pleasur offer faith jane addam sign miss katharin coman wellesley,"41.8716354,-87.6474381",Travels
2877,5734,"Jane Addams to Helena S. Dudley, December 31, 1912","Hull-House, visits to;Addams, Jane, requests to",1912-12-31,hullhous 800 south halst street chicago dearest ladi time winter spring equal conveni u next winter home time plea sure heartili desir welcom whenev come plea give love miss mackintosh page 2 hope better soon fast mani apolog hasti note alway devotedli jane addam dec 31 1912,"41.8716782,-87.6474517",Hull-House Visits;Requests
2881,5695,"Jane Addams to Ada Lois James, June 28, 1912","Addams, Jane, speaking tours;Addams, Jane, travels;apologies",1912-06-28,hullhous 800 south halst street chicago june 28 1912 dear miss jame sorri realli promis speak wisconsin save two engag arrang promis give time ohio michigan fall possibl countri fair plan sound extrem good regret share sincer jane addam sign miss ada jame milwauke wisconsin,"41.8716782,-87.6474517",Travels
2882,5691,"Jane Addams to Ada Lois James, June 26, 1912","Addams, Jane, speaking tours;Addams, Jane, health of;Addams, Jane, travels",1912-06-26,hullhous 800 south halst street chicago june 26 1912 dear miss jame would rather come end third week begin fourth week juli baraboo portag understand tri one meet afternoon even day sorri make mani condit realli worn much speak hope thing go well sincer jane addam sign miss ada jame milwauke wisconsin,"41.8716782,-87.6474517",Health;Travels
2891,5642,"Jane Addams to Anita McCormick Blaine, June 13, 1912","Hull-House, donations",1912-06-13,hullhous 800 halst street chicago dear mr blain thank much big check came morn enabl u breath freeli moment gratitud mani anoth alway affection jane addam june 13 1912,"41.8716782,-87.6474517",Thanks
2892,5639,"Jane Addams to Gino C. Speranza, June 12, 1912","writing;Addams, Jane, requests from",1912-06-12,hullhous 800 south halst street chicago june 12 1912 dear mr speranza could bring articl cleveland perhap could find time talk point differ admir articl much ventur comment simpli mr kellogg ask sincer jane addam sign gino c speranza esq new york ny,"41.8716782,-87.6474517",Requests;Writings
2893,5637,"Jane Addams to Ada Lois James, June 12 1912","Addams, Jane, visits",1912-06-12,hullhous 800 south halst street chicago june 12 1912 dear miss jame quit will go baraboo portag afternoon even rather enjoy ride across countri automobil realli isnt exert mind tri avoid loss time sincer jane addam sign miss ada jame milwauke wisconsin,"41.8716782,-87.6474517",Travels
2895,5629,"Jane Addams to John A. Kingsbury, December 18, 1912","meetings;Addams, Jane, and Progressive Party",1912-12-18,hull hous 8 astor street chicago dear mr kingsburi may enclos 50c repay lunch money borrow apolog delay find possibl come new york week execut committe progress parti miss kellor proxi shall aw page 2 disappoint keep touch extrem wing speak plea write regard develop faith jane addam dec 18 1912,"41.8716354,-87.6474381",Meetings
2897,5585,"Jane Addams to Jenkin Lloyd Jones, December 16, 1912","Addams, Jane, writings;Addams, Jane, requests from",1912-12-16,hullhous 800 south halst street chicago dec 16 1912 dear mr jone afraid noth could send uniti realiz longer editori staff plea name withdrawn fair sen remain good wish merri christma sincer jane addam sign rev jenkin lloyd jone chicago p send literatur stage child plea read prepar dont let mr shier send other,"41.8716354,-87.6474381",Requests;Writings
2898,5583,"Jane Addams to Charles McCarthy, December 14, 1912","Addams, Jane, requests from;Progressive Party;lectures",1912-12-14,hullhous 800 south halst street chicago dec 14 1912 dear mr mccarthi receiv enclos telegram mr perkin morn hasten send happi will make arrang hope put immedi effect tell grate stir address nation committe sincer jane addam sign charl mccarthi esq madison,"41.8716354,-87.6474381",Requests
2900,5553,"Jane Addams to Charles McCarthy, December 13, 1912","Addams, Jane, requests to;Progressive Party",1912-12-13,hullhous 800 south halst street chicago dec 13 1912 dear mr mccarthi execut committe yet appoint subcommitte would realli author act matter meet new york howev next wednesday thursday friday sent letter alreadi urgent request act upon quickli possibl sure hear think proposit sensibl one shall much disappoint take promptli wish much might arrang speak entir confer men afraid big unmanag discus think er way new polit dare assert shall less page 2 timid anoth time hope arrang suggest oper certainli within week sincer jane addam sign charl mccarthi esq madison,"41.8716354,-87.6474381",Requests
2901,5551,"Jane Addams to Floyd A. Johnson, December 13, 1912","Addams, Jane, requests to;Addams, Jane, travels;Addams, Jane, lectures",1912-12-13,hullhous 800 south halst street chicago dec 13 1912 dear miss johnson wish much could come vincenn utterli imposs add speak engag alreadi made winter plan go egypt februari two three month meantim taken much work possibl sincer regret hope find speaker purpos faith jane addam sign miss floyd johnson vincenn,"41.8716354,-87.6474381",Requests;Travels
2902,5544,"Jane Addams to Robert Underwood Johnson, December 10, 1912","Addams, Jane, writing;Addams, Jane, requests to",1912-12-10,hullhous 800 south halst street chicago dec 10 1912 dear mr johnson alreadi promis much write find utterli imposs write one word open letter afraid get time februari number let send earliest possibl moment understand put magazin whenev conveni provid cours care sorri march hill vigor appar march unusu busi fall less time usual write want open letter much regret time sincer jane addam sign mr robert underwood johnson new york,"41.8716354,-87.6474381",Requests;Writings
2903,5507,"Jane Addams to William Kent, December 3, 1912","Addams, Jane, and Progressive Party;progressive politics",1912-12-03,hullhous 800 south halst street chicago dec 3 1912 dear mr kent letter much comfort somewhat perplex sectarian attitud progress parti seem develop certain quarter wish much inde could come meet progress parti held chicago 10th 11th sure would say would great valu situat shall hope see washington time winter cordial greet mr kent faith jane addam sign wm kent esq washington dc,"41.8716354,-87.6474381",Meetings
2907,5463,"Jane Addams to Amos Pinchot, October 17, 1912","Addams, Jane, requests to;Progressive Party",1912-10-17,hullhous 800 south halst street chicago octob 17 1912 dear mr pinchot thank much articl expect read much pleasur sorri abl accept kind invit lend servic campaign sure mr pinchot express deep regret word hospit morn encourag concern colonel roosevelt condit good wish mutual caus sincer jane addam sign amo pinchot esq new york citi ny,"41.8716354,-87.6474381",Requests
2908,5461,"Jane Addams to Sophonisba P. Breckinridge, October 17, 1912","Addams, Jane, requests to",1912-10-17,hullhous 800 south halst street chicago dear ladi return enclos read ponder upon hastili j oct 17 1912,"41.8716354,-87.6474381",Requests
2912,5408,"Jane Addams to Sarah Alice Addams Haldeman, August 9, 1912","Addams, Jane, and Progressive Party;Addams, Jane, personal life;Addams, Jane, and family;Addams, Jane, travels",1912-08-09,dear alic may seen paper becom full fledg bull moo morn accept place nation committe send copi speech accept realli explain attitud page 2 better anyth el poor weber abl stay home two night seem almost much born add keen disappoint everyth el go bar harbor page 3 monday probabl sept love marcet alway love sister jane addam aug 9 1912,"41.8781136,-87.6297982",Family;Travels
2915,5309,"Jane Addams to Ida Evans Haines, October 5, 1912","Addams, Jane, gratitude",1912-10-05,copi hullhous 800 south halst street chicago octob 5 1912 dear mr hain read letter much interest convinc post card outlin would help good wish splendid work sincer sign jane addam mr e hain chicago illinoi,"41.8716354,-87.6474381",Thanks
2916,5267,"Jane Addams to Benjamin Barr Lindsey, October 1, 1912","Addams, Jane, requests from;Addams, Jane, and Progressive Party",1912-10-01,hullhous 800 south halst street chicago octob 1 1912 dear judg lindsey variou letter colorado regard mr wixon enclos telegram seem sign peopl import educ world today telegraph mr costigan could anyth regard matter seem say mani year nation polit ought separ matter sort seem piti progress parti put fals posit hope see denver soon sincer jane addam sign hon ben lindsey denver colorado,"41.8716354,-87.6474381",Requests
2917,5252,"Jane Addams to Sophonisba P. Breckinridge, October 1, 1912","Addams, Jane, writing;Southern United States;Addams, Jane, requests to",1912-10-01,hullhous 800 south halst street chicago octob 1 1912 dear ladi dont know develop habit send southern thing possibl good natur dont know el send along hastili jane addam sign miss p breckinridg univers chicago,"41.8716354,-87.6474381",Requests
2918,5148,"Jane Addams to Albert Jeremiah Beveridge, September 28, 1912","Addams, Jane, and Progressive Party;Addams, Jane, speaking tours",1912-09-28,hullhous 800 south halst street chicago septemb 28 1912 dear senat beveridg talk mr cochen know charg western speaker bureau arrang speak indianapoli even monday octob 14th anxiou speak gari hammond suggest even 15th way back indianapoli date conveni shall happi consid settl appoint speak fanueul hall boston 13th suppos difficulti reach indianapoli 14th look morn headquart assum done may consid two date settl wish could progress caus indiana situat well thank much kind letter sincer jane addam sign hon albert j beveridg indianapoli indiana,"41.8716354,-87.6474381",Lectures
2924,5059,"Mary Rozet Smith to Margaret Dreier Robins, September 15, 1912","Addams, Jane, requests from;Addams, Jane, speaking tours;Addams, Jane, travels",1912-09-15,septemb 15 baymeath bar harbor main dear mr robin miss addam ask send enclos letter ask would better put michigan meet place one plan illinoi speak engag michigan fifteenth dislik give page 2 chanc woman state possibl substitut someoneels one illinoi meet miss addam would glad know one mr cochem miss addam sever mysteri messag ask confer speak engag imagin charg page 3 speak campaign could see telephon save complic promis go denver novemb first take noth fifteenth new york peopl anxiou nation engag miss addam tri put illinoi tour hope confus page 4 may send cordial greet midst polit affair faith mari rozet smith,"44.3876119,-68.2039123",Lectures;Requests;Travels
2925,5057,"Mary Rozet Smith to Crystal Eastman, September 15, 1912","Addams, Jane, speaking tours;Addams, Jane, requests from",1912-09-15,septemb 15 baymeath bar harbor main dear mr benedict miss addam ask say clear wisconsin engag know speak baraboo second third octob feder woman club eighth janesvil miss addam understand page 2 cours meet suffrag noth progress parti still anoth engag connect baraboo counti fair thing miss addam think beloit never promis work janesvil possibl day page 3 kind enough let know leav twenti fourth month right good wish campaign sincer mari r smith,"44.3876119,-68.2039123",Requests;Travels
2931,4864,"Sophonisba P. Breckinridge to Mrs. Lloyd W. Howe, August 21, 1912","Addams, Jane, travels",1912-08-21,green hall univers chicago august 21 1912 dear mr howe miss addamss absenc privileg look mail find request speak near futur away first octob unabl go michigan deepli interest progress caus regret know inabl accept invit faith mr l w howe 78 west chicago street chicago,"41.8781136,-87.6297982",Travels
2943,4732,"Jane Addams to Sophonisba P. Breckinridge, July 29, 1912",gossip,1912-07-29,hullhous 800 south halst street chicago juli 29 1912 dear ladi enclos look though might rather interest materi hastili jane addam sign miss p breckinridg chicago illinoi,"41.8716782,-87.6474517",Friends
2944,4729,"Jane Addams to Sophonisba P. Breckinridge, April 18, 1912","Addams, Jane, requests from",1912-04-18,hullhous 800 south halst street chicago april 18 1912 dear miss breckinridg written miss mathew possibl suggest summer camp hastili jane addam sign miss breckinridg chicago illinoi,"41.8716782,-87.6474517",Requests
2949,4665,"Jane Addams to Lillian D. Wald, August 15, 1912","Addams, Jane, travels",1912-08-15,baymeath bar harbor main dear miss wald enclos telegram franc kellor came last even sure dont need tell happi felt could come u spite much critic differ opinion among mani kind peopl never doubt moment page 2 place insid chanc help aid program one franc kellor abl entir affair know member nat committe dear ladi came yesterday enjoy mightili spite fact tore away new page 3 polit duti abruptli meet mr mr schiff lunch today accept invit dine next saturday write hurri may consid proposit mari bethel day two hope respond place done page 4 hope see first week sept plea thank miss water letter write soon wade huge correspond alway forev devotedli jane addam aug 151912 mr bowen send love mani illeg,"44.3876119,-68.2039123",Friends;Travels
