,Identifier,Title,Subject,Date,Text,locations,tags
3813,442,"Jane Addams to Sarah Alice Addams Haldeman, December 27, 1903","Addams, Jane, and family;holidays and celebrations",1903-12-27,hullhous 335 south halst street chicago dear alic nice marcet come new year day let know soon time arriv may plan mr peck helen also two linn famili christma day love greet cedarvil household alway love sister ja dec 27 1903,"41.8716782,-87.6474517",Family;Holidays
3819,434,"Jane Addams to Anna Haldeman Addams, December 22, 1903","Addams, Jane, and family;holidays and celebrations",1903-12-22,hullhous 335 south halst street chicago dear mother may thank handkerchief came morn isnt cheer home greet midst christma rush suppos alic marcet alreadi send christma greet well georg alway love daughter jane addam dec 22d 1903,"41.8716782,-87.6474517",Family;Holidays
3823,424,"Jane Addams to Albion W. Small, October 16, 1904","Addams, Jane, requests to",1904-10-16,hullhous oct 16 1904 chicago dear mr small send st loui paper address today hope delay prove inconveni faith jane addam,"41.8716782,-87.6474517",Requests
3831,389,"Jane Addams to Anita McCormick Blaine, November 20, 1903","Addams, Jane, financial dealings;Hull-House, donations;Hull-House, educational programs",1903-11-20,hullhous 335 south halst street chicago dear mr blain may bring miss haley lunch tuesday shall come one oclock sure interest admir pluck energi may also write hullhous financ although alway hate afraid come page 2 count upon goodli contribut five hundr dollar year toward industri class would conveni send month instead later would help deplet treasuri much class never larg flourish product constantli encourag faith jane addam nov 20 1903,"41.8716782,-87.6474517",Finances;Hull-House;Requests
3832,376,"Jane Addams to William Kent, November 17, 1903","meetings;Addams, Jane, gratitude",1903-11-17,hullhous 335 south halst street chicago dear mr kent place meet chang auditorium busi woman club hope bring two other 12 30 sharp time enough club alway meet twelv time announc grate help u faith jane addam nov 17 1903,"41.8716782,-87.6474517",Meetings
3833,367,"Jane Addams to Florence Kelley, November 2, 1903","Addams, Jane, relationship with Florence Kelley;Addams, Jane, financial dealings",1903-11-02,hullhous 335 south halst street chicago dear sister kelley letter balm wound soul written check prompt pay debt bill came today lectur earn law god men alway yr j nov 24 1903,"41.8716782,-87.6474517",Lectures
3841,342,"Jane Addams to Anita McCormick Blaine, June 18, 1902","Addams, Jane, requests from",1902-06-18,hullhous 335 south halst street chicago dear mr blain enclos plea find mr hunter paper may suit purpos propaganda better detail statement would done faith jane addam june 18 1902,"41.8716782,-87.6474517",Requests
3842,333,"Jane Addams to Emma Augusta Stowell Fox, October 13, 1903","Addams, Jane, requests from",1903-10-13,hullhous 335 south halst street chicago dear mr fox must bother idea miss west address shall ask forward enclos sheet anchor adrift without hastili jane addam oct 13 1903,"41.8716782,-87.6474517",Requests
3843,330,"Jane Addams and Edward F. Dunne to Samuel M. Jones, October 8, 1903","Addams, Jane, requests from;memorials",1903-10-08,circuit court cook counti judg edward f dunn chicago octob 8 1903 hon samuel jone mayor toledo ohio dear sir chairman secretari respect committe charg hold memori meet honor late henri lloyd direct invit present address meet held auditorium sunday 22nd 8 th 15 th next novemb 2 oclock afternoon special desir famili friend mr lloyd present ident aim work next meet committe held 14th instant kindli answer letter promptli report committe date earnestli urg accept invit truli e f dunn sign chairman jane addam sec,"41.8781136,-87.6297982",Requests
3845,317,"Jane Addams to Miss Browne, October 3, 1903","Addams, Jane, requests to;Addams, Jane, writing",1903-10-03,hullhous 335 south halst street chicago dear miss brown miss starr sent request concern tolstoy passag sorri abl compli sort work slowli well week crowd time delay repli letter much longer ought suggest illeg page 2 lose princ second cycl peac war place resurrect cours simplif life tolstoy secondari belief labor regret meagr respons faith jane addam oct 3 1903,"41.8716782,-87.6474517",Requests
3846,296,"Jane Addams to Sarah Alice Addams Haldeman, September 25, 1903","Addams, Jane, and family;Addams, Jane, financial dealings",1903-09-25,hullhous 335 south halst street chicago dear alic telephon catalogu dearborn semi ought come go account find note wrote say would pay anoth hundr dollar toward sarah trip fall borrow money trip freeport due first oct glad helpif still want send consid trip present usi believ page 2 pleasant littl visit cedarvil first week mami greenleaf everyon seem happier seen long time laura come last next week stanley decid go univers chicago next year relief near enough watch health summer sea aw good thing glad marcet plan settl expect xma time alway love sister jane addam sept 25 1903,"41.8716782,-87.6474517",Family;Finances
3849,279,"Jane Addams to Raymond Robins, September 9, 1903","Hull-House, visits to;Addams, Jane, requests from",1903-09-09,hullhous 335 south halst street chicago dear mr robin delight come dinner even week save friday could least get readi interview mr blain hastili jane addam sept 9 1903,"41.8716782,-87.6474517",Hull-House Visits;Requests
3850,274,"Jane Addams to Sarah Alice Addams Haldeman, September 9, 1903","Addams, Jane, and family",1903-09-09,hullhous 335 south halst street chicago dear alic decid send marcet dearborn semi sure laura u could tell well might thrive miss mati mother two oldest friend sure would cooper tri feb stop spring better almost decid amherst stanley alway love sister jane addam sept 9 1903,"41.8716782,-87.6474517",Family
3851,271,"Jane Addams to Unknown (fragment), June 20, 1903","Addams, Jane, requests from",1903-06-20,hullhous 335 south halst streeet chicago could self support artist would doubtless interest work atmospher congeni think well plan arrang matter send robert final instruct mani thank kind faith jane addam june 20 1903,"41.8716782,-87.6474517",Requests
3853,263,"Jane Addams to Florence Kelley, August 5, 1903","Addams, Jane, requests from;Addams, Jane, relationship with Florence Kelley",1903-08-05,hullhous 335 south halst street chicago dear ladi plea read return shall shall one speaker mr murphi use rest time ladi suggest plea write idea preciou hour lad alway jane addam aug 5 1903,"41.8716782,-87.6474517",Hull-House;Requests
3854,259,"Jane Addams to Florence Kelley, July 27, 1903","Addams, Jane, lectures;Addams, Jane, relationship with Florence Kelley",1903-07-27,juli 27 1903 howard hous bay view mich dear sister kelley sakonnet cant run westport point size two hope mine seem convinc know sail cat boat two week horrifi elder better risk take also read line mr mors exactli love either lectur like alway yr jane addam written top right p give love margaret lloyd famili,"45.3862543,-84.9277836",Lectures;Requests
3856,243,"Jane Addams to Ray Stannard Baker, July 18, 1903","Addams, Jane, requests to",1903-07-18,hullhous 335 south halst street chicago dear mr baker mr wood one two peopl would like send boston summermr osullivan mr davi genuin work peopl ask miss dudley introduc mr bill well memori institut hope letter may prove servic faith jane addam juli 18 1903,"41.8716782,-87.6474517",Requests
3860,230,"Jane Addams to Mabel Hay Barrows, June 25, 1903","Addams, Jane, writing;Hull-House, events",1903-06-25,hullhous 335 south halst street chicago dear miss barrow delight come oct 3 begin play plea tell mother send correct manuscript day twoth season commenc orat subsid hastili jane addam june 25 1903,"41.8716782,-87.6474517",Hull-House
3862,227,"Jane Addams to Raymond Robins, June 21, 1903","Addams, Jane, requests from",1903-06-21,hullhous 335 south halst chicago dear mr robin use enclos plea take correct copi need either return hastili jane addam june 21 1903,"41.8716782,-87.6474517",Requests
3863,225,"Jane Addams to Sarah Alice Addams Haldeman, June 20, 1903","Addams, Jane, and family;Addams, Jane, financial dealings",1903-06-20,hullhous 335 south halst street chicago dear alic sarah left last wednesday sail 24 th cours provid money wrote help case want suggest written mr webster sarah sail make check hear think one hundr sent twenti five laura page 2 send express order write sarah cours done trip aw busi day rush subsid day plea give love marcet mani happi return day alway love sister jane addam june 20 1903,"41.8716782,-87.6474517",Family;Travels
3869,200,"Jane Addams to Cora Bussey Hillis, May 22, 1903","Addams, Jane, requests to",1903-05-22,hullhous 335 south halst street chicago dear mr hilli enclos matter give inform desir kindli let know hastili jane addam may 22 1903,"41.8716782,-87.6474517",Requests
3870,196,"Jane Addams to Lillian Wald, May 19, 1903","Addams, Jane, relationship with Lillian Wald;Addams, Jane, requests from;travels",1903-05-19,hullhous 335 south halst street chicago dear miss wald graham taylor wife sail europ next saturday enclos steamerso speak could send box canton ginger posi mr taylor compliment account spent name flower mr smith funer two dollarsshal call exchang shall send cours necessari rumor visit page 2 chicago youi hope much shall see hereit nice think even possibl alway faith jane addam may 19 1903,"41.8716782,-87.6474517",Travels
3872,184,"Jane Addams to Phebe Sutliff, May 9, 1901","Addams, Jane, financial dealings;Hull-House, finances",1901-05-09,hullhous 335 south halst street chicago dear miss sutcliff may assum use colleg build summer school year usual case may kindli housekeep send u list linen requir also state date conveni hous clean plan meant write regard endow plan explain regret page 2 constant necess rais money hullhous make practic imposs undertak thing inde find peopl rather resent littl experi sort tri help chicago common truste howev hope see june talk thing fulli faith jane addam may 91901,"41.8716782,-87.6474517",Finances;Hull-House
3875,163,"Jane Addams to Mary Rozet Smith, April 28, 1901","Addams, Jane, relationship with Mary Rozet Smith;Addams, Jane, speaking tours;Addams, Jane, health of",1901-04-28,dearest springfield letter check came morn hope bring latter mostli back unless find magnific present visit much cheaper hotel hous uncommonli pleasant affair spend one night pas christian en rout st loui one day includ speech recept littl settlement rest averi island lost heart old town long go jetti mobil daphn rest climat flower hope california find charm folk white black reliev better come back samson spent today talk 4000 peopl yesterday 4000 peopl natur woman attempt sister kelley agre u woman send love right ja,"30.3157527,-89.2475429",Lectures;Travels
3877,150,"Jane Addams to Mary Rozet Smith, April 25, 1901","Addams, Jane, relationship with Mary Rozet Smith;Addams, Jane, lectures;Addams, Jane, financial dealings;property ownership;Addams, Jane, speaking tours;Addams, Jane, and family",1901-04-25,illinoi central railroad compani dine room dearest kathleen doubtless told delight trip madison although tell truth lectur trifl disappoint trip howev quit homesick saw laura way telephon meet rode red oak freeport look sick fear lone time plea tell folk took chais car freeport get reach springfield thu make quit clear springfield ill cent mr yate kind gov took dinner etc page 2 recept realli funni tell length bore write descript appar cant even begin found mr yate meant go chicago 11 today instead wait 3 go via st loui announc intent catch chicago train new orlean champaign wait advantag go flood region day reach new orlean half past nine morn instead half past ten night give day longer although usual alreadi regret chicago see paper morn heard last night small park bill pas wonder j lathrop could someth toward advoc buy kent ground mr pond would manag kent side could get municip playground page 3 committe mr fred greeley mr cha hutchinson wait ten day get back might lose chanc hope better dearest plea write address co mr h h carr 4219 baronn st new orlean come back pas christian enquir mail averi island trip wish would thing throat left address mr yate case wrote springfield plea give love household includ phillip sister alway forev jane addam april 25 1901,"40.1164204,-88.2433829",Family;Lectures;Travels
3878,147,"Jane Addams to Sarah Alice Addams Haldeman, April 25, 1901","Addams, Jane, health of;Addams, Jane, and family;Addams, Jane, speaking tours",1901-04-25,illinoi central railroad compani dear alic wait champaign catch train chicago new orlean come springfield engag last even saw laura yesterday pas freeport said letter hope much feel better come summer go see dr edward probabl best diagnostician citi great deal comfort regard enlarg heart diet winter result well worth effort reach new orlean friday morn get chicago may 6 th page 2 quit littl outing rest meet mr kelley jollif address co mr h h carr 4219 baronn st new orlean speak southern methodist hostess hope come june much love marcet alway love sister jane addam april 25 1901,"40.1164204,-88.2433829",Family;Health;Travels
3879,144,"Jane Addams to Sarah Alice Addams Haldeman, April 22, 1901","Addams, Jane, and family;Hull-House, buildings;Hull-House, visits to;Addams, Jane, health of",1901-04-22,hullhous 335 south halst st chicago dear alic dont leav marcet cedarvil variou littl visit come see either chicago summer school rockford go part summer weber hope home week cours better quiet summer could go cedarvil rockford time affair page 2 seem prosper could take marcet back u much like visit hous rather empti summer think could keep cool rate alway lake excurs take go lot build summer possibl away charm visit princ kropotkin regret page 3 leav go new orlean week loaf back st loui sorri feel badli littl troubl kidney late secondari heart symptom describ compar note summer dr edward tell mean anyth seriou cheer love marcet hope see soon alway love sister jane addam,"41.8716782,-87.6474517",Family;Health;Travels
3880,143,"Jane Addams to Richard Theodore Ely, April 21, 1901","lectures;Addams, Jane, requests to",1901-04-21,hullhous 335 south halst street chicago dear mr eli princ kropotkin accept invit much pleasur carriag walk expo air littl possibl throat still quit inflam still anxiou one sweetest charm person ever encount faith jane addam april 21 1901,"41.8716782,-87.6474517",Lectures
3884,133,"Jane Addams to Anita McCormick Blaine, March 22, 1901","Hull-House, programs",1901-03-22,hullhous 335 south halst street chicago dear mr blain may send earli product labor museum done much inspir support faith jane addam march 22 1901,"41.8716782,-87.6474517",Hull-House
3885,132,"Jane Addams to Anita McCormick Blaine, March 21, 1901","Hull-House, educational programs;Hull-House, events",1901-03-21,hullhous 335 south halst street chicago dear mr blain forgotten hasti kind promis come recept neighborhood teacher tomorrow afternoon four oclock give u much pleasur miss hugh prepar littl address great care execut meet yesterday miss sadli faith jane addam march 21 1901,"41.8716782,-87.6474517",Hull-House
3886,123,"Jane Addams to Esther Margaret Linn, March 18, 1901","Addams, Jane, and family;Addams, Jane, financial dealings",1901-03-18,hullhous 335 south halst street chicago dear esther enclos plea find statement sale storm lake hous check arriv morn see final share 455 23 deposit save dept northern trust co think would better leav quit untouch next fall least look would abl littl lectur next year case page 2 abl pay univers bill promis howev supplement balanc need take two year consent keep amount school bill keep cloth incident within three hundr incom hand bank book see next leav next fall like thing statement dont understand explain page 3 see got back ann arbor morn time see j weber afternoon alway love aunt jane addam march 18 1901,"41.8716782,-87.6474517",Family;Finances
3887,108,"Jane Addams to Henry Carter Adams, March 6, 1901","Addams, Jane, requests from;lectures",1901-03-06,hullhous 33 south halst street chicago dear mr adam could arrang princ kropotkin speak ann arbor chicago april 9 21 st yet two set date april 11th 13 term one hundr dollar lectur understand speak extrem well scientif topic economicsoci one stay hullhous illeg page 2 surpris seem western manag shall grate help cordial regard mr adam faith jane addam march 6 1901,"41.8716782,-87.6474517",Lectures;Requests
3888,103,"Jane Addams to Richard Theodore Ely, February 26, 1901","Addams, Jane, requests from;Hull-House, visits to",1901-02-26,hullhous 335 south halst street chicago dear mr eli princ kropotkin chicago april 7 th april 16 make headquart hullhous anxiou give lectureshi fee 100 00 believ hear mani sourc delight lectur think could arrang madison addit social literari lectur page 2 one two scientif subject mr robt e eli 744 mass ave cambridgeport mass affiar charg although thing done chicago could probabl arrang almost well better u cordial regard mr eli faith jane addam febi 261901,"41.8716782,-87.6474517",Hull-House Visits;Requests
3893,76,"Jane Addams to Florence Kelley, February 10, 1901","Addams, Jane, relationship with Florence Kelley;Addams, Jane, financial dealings",1901-02-10,hullhous 335 south halst street chicago dear sister kelley check came safe hand plea dont send anymor money john invit guest check paid incident expens old friend clarinda hit hardisnt alway jane addam febi 10 1901,"41.8716782,-87.6474517",Friends
3897,63,"Jane Addams to Sarah Alice Addams Haldeman, January 30, 1901","Addams, Jane, and family",1901-01-30,hullhous 335 south halst street chicago dear alic one like bust much advis order one least see glad littl stir dakota land look someth might happen time love marcet hastili love sister jane addam jani 301901,"41.8716782,-87.6474517",Family
3898,59,"Jane Addams to Anita McCormick Blaine, January 17, 1901","Addams, Jane, writing",1901-01-17,hullhous 335 south halst street chicago dear mr blain quit forgot telephon yesterday fail send new york lectur much chagrin careless afraid need faith jane addam jani 17 1901,"41.8716782,-87.6474517",Lectures
3899,56,"Jane Addams to Stella R. Sax, January 14, 1901","Addams, Jane, speaking tours",1901-01-14,hullhous 335 south halst street chicago dear mr sax new york address j weintraub 78 norfolk st bet broom delancey ststhe place littl difficult find sure friend miss wald whose live nearbi would charm help find nurs settlement 265 henri st mexican vase much admir page 2 resid wish go lectur iowa although tell one mr sax hope time pleasur see hullhous thank kind faith jane addam jani 14 1901,"41.8716782,-87.6474517",Lectures
